company_id,month,headcount,new_hires_this_month,headcount_growth_rate_pct,cash_balance,net_cash_inflow,cash_inflow_spike_ratio,new_deal_value,deal_size_ratio,needs_human_review
201,12,53,2,3.92,1728096.89,-50523.62,-0.34,0,0.0,0
202,1,7,0,0.0,1759414.95,-102275.24,-0.47,53898.94,1.32,0
202,2,8,1,14.29,1744126.76,-15288.19,-0.07,0,0.0,0
202,3,13,5,62.5,1735783.24,-8343.52,-0.04,0,0.0,1
202,4,15,2,15.38,1772177.24,36394.0,0.17,0,0.0,0
202,5,16,1,6.67,1763851.93,-8325.31,-0.04,0,0.0,0
202,6,17,1,6.25,1677834.21,-86017.72,-0.39,31658.99,0.77,0
202,7,18,1,5.88,1643072.55,-34761.66,-0.16,0,0.0,0
202,8,20,2,11.11,1582302.5,-60770.05,-0.28,26935.71,0.66,0
202,9,21,1,5.0,1538071.01,-44231.49,-0.2,54793.17,1.34,0
202,10,24,3,14.29,9180289.42,7642218.41,34.89,46047.05,1.13,1
202,11,25,1,4.17,9167588.27,-12701.14,-0.06,31345.74,0.77,0
202,12,27,2,8.0,9131908.51,-35679.77,-0.16,22466.33,0.55,0
203,1,19,1,5.56,560115.2,12917.31,0.22,0,0.0,0
203,2,20,1,5.26,528947.74,-31167.45,-0.53,19153.26,0.58,0
203,3,22,2,10.0,503979.45,-24968.3,-0.43,19943.63,0.61,0
203,4,24,2,9.09,496906.22,-7073.23,-0.12,34641.69,1.05,0
203,5,26,2,8.33,491079.07,-5827.15,-0.1,30070.46,0.91,0
203,6,29,3,11.54,500020.7,8941.63,0.15,0,0.0,0
203,7,30,1,3.45,507579.76,7559.07,0.13,41611.77,1.26,0
203,8,31,1,3.33,488701.56,-18878.2,-0.32,0,0.0,0
203,9,34,3,9.68,459678.03,-29023.54,-0.5,6966.86,0.21,0
203,10,38,4,11.76,458384.77,-1293.26,-0.02,28209.6,0.86,0
203,11,39,1,2.63,449507.42,-8877.34,-0.15,12260.56,0.37,0
203,12,43,4,10.26,448782.22,-725.2,-0.01,17123.79,0.52,0
204,1,14,1,7.69,2145892.07,-8725.52,-0.09,45101.24,1.45,0
204,2,16,2,14.29,2120410.62,-25481.44,-0.27,0,0.0,0
204,3,18,2,12.5,2117185.32,-3225.3,-0.03,26552.65,0.85,0
204,4,20,2,11.11,2128681.23,11495.91,0.12,21070.29,0.68,0
204,5,22,2,10.0,2122651.19,-6030.04,-0.06,21317.72,0.69,0
204,6,24,2,9.09,2112365.47,-10285.72,-0.11,32020.85,1.03,0
204,7,25,1,4.17,2104332.97,-8032.5,-0.08,0,0.0,0
204,8,28,3,12.0,2090228.92,-14104.05,-0.15,15394.81,0.5,0
204,9,31,3,10.71,9618793.24,7528564.32,78.37,0,0.0,1
204,10,34,3,9.68,9617579.06,-1214.18,-0.01,0,0.0,0
204,11,40,6,17.65,9631336.83,13757.77,0.14,25014.33,0.8,0
204,12,44,4,10.0,9626856.44,-4480.4,-0.05,20555.94,0.66,0
205,1,37,3,8.82,162046.97,-7500.05,-0.37,0,0.0,0
205,2,58,21,56.76,159851.54,-2195.44,-0.11,0,0.0,1
205,3,62,4,6.9,156161.99,-3689.54,-0.18,0,0.0,0
205,4,68,6,9.68,154925.61,-1236.38,-0.06,37039.64,0.87,0
205,5,75,7,10.29,150400.21,-4525.4,-0.23,63921.39,1.5,0
205,6,78,3,4.0,152011.04,1610.83,0.08,0,0.0,0
205,7,87,9,11.54,153215.14,1204.11,0.06,0,0.0,0
205,8,91,4,4.6,153177.69,-37.45,-0.0,10974.02,0.26,0
205,9,93,2,2.2,147141.7,-6035.99,-0.3,52874.53,1.24,0
205,10,105,12,12.9,142852.24,-4289.46,-0.21,0,0.0,0
205,11,110,5,4.76,147469.46,4617.21,0.23,48868.18,1.15,0
205,12,123,13,11.82,138311.4,-9158.05,-0.46,248376.8,5.82,1
206,1,34,1,3.03,2007763.65,-17016.91,-0.08,7422.58,0.4,0
206,2,35,1,2.94,1997385.58,-10378.07,-0.05,17934.84,0.97,0
206,3,36,1,2.86,1977398.11,-19987.47,-0.1,11561.63,0.63,0
206,4,37,1,2.78,1927263.15,-50134.96,-0.24,26528.12,1.44,0
206,5,37,0,0.0,1966692.03,39428.87,0.19,9054.33,0.49,0
206,6,38,1,2.7,1996087.3,29395.27,0.14,0,0.0,0
206,7,39,1,2.63,1984893.51,-11193.78,-0.05,13281.41,0.72,0
206,8,40,1,2.56,1954125.79,-30767.73,-0.15,0,0.0,0
206,9,41,1,2.5,1916870.92,-37254.87,-0.18,0,0.0,0
206,10,41,0,0.0,1881418.96,-35451.96,-0.17,27157.97,1.47,0
206,11,42,1,2.44,1852621.48,-28797.48,-0.14,27624.27,1.5,0
206,12,43,1,2.38,1834376.63,-18244.85,-0.09,9329.84,0.51,0
207,1,19,2,11.76,535243.7,-1194.86,-0.05,0,0.0,0
207,2,20,1,5.26,526616.63,-8627.07,-0.36,10247.3,0.58,0
207,3,23,3,15.0,521198.29,-5418.34,-0.23,0,0.0,0
207,4,26,3,13.04,515911.57,-5286.72,-0.22,5841.28,0.33,0
207,5,30,4,15.38,511759.01,-4152.56,-0.17,24771.9,1.4,0
207,6,34,4,13.33,509829.39,-1929.61,-0.08,9692.84,0.55,0
207,7,36,2,5.88,514341.47,4512.08,0.19,0,0.0,0
207,8,38,2,5.56,506975.02,-7366.45,-0.31,21400.95,1.21,0
207,9,62,24,63.16,505992.74,-982.28,-0.04,12594.02,0.71,1
207,10,66,4,6.45,498676.91,-7315.83,-0.31,25442.83,1.44,0
207,11,70,4,6.06,493942.29,-4734.62,-0.2,24954.77,1.41,0
207,12,79,9,12.86,492921.21,-1021.08,-0.04,14156.49,0.8,0
208,1,11,0,0.0,222544.71,-762.14,-0.03,0,0.0,0
208,2,11,0,0.0,218682.81,-3861.91,-0.16,0,0.0,0
208,3,11,0,0.0,219243.35,560.55,0.02,4080.21,0.45,0
208,4,11,0,0.0,206479.38,-12763.97,-0.53,4022.01,0.44,0
208,5,11,0,0.0,205754.86,-724.52,-0.03,0,0.0,0
208,6,11,0,0.0,5469631.15,5263876.29,216.73,5537.02,0.61,1
208,7,11,0,0.0,5464854.83,-4776.32,-0.2,11071.49,1.22,0
208,8,11,0,0.0,5460316.55,-4538.29,-0.19,0,0.0,0
208,9,11,0,0.0,5463864.95,3548.4,0.15,0,0.0,0
208,10,11,0,0.0,5463023.14,-841.81,-0.03,10925.62,1.2,0
208,11,11,0,0.0,5459030.26,-3992.88,-0.16,1850.07,0.2,0
208,12,11,0,0.0,5459315.18,284.92,0.01,5746.5,0.63,0
209,1,35,1,2.94,1213342.14,10806.07,0.12,6775.36,0.22,0
209,2,37,2,5.71,1237359.79,24017.65,0.26,0,0.0,0
209,3,38,1,2.7,1207319.42,-30040.37,-0.32,42481.28,1.4,0
209,4,40,2,5.26,1189179.03,-18140.39,-0.19,0,0.0,0
209,5,42,2,5.0,1183673.87,-5505.15,-0.06,21642.63,0.71,0
209,6,43,1,2.38,1167429.39,-16244.49,-0.17,0,0.0,0
209,7,44,1,2.33,1147091.79,-20337.6,-0.22,37755.37,1.24,0
209,8,46,2,4.55,1135315.46,-11776.33,-0.13,40329.73,1.33,0
209,9,49,3,6.52,1123017.76,-12297.7,-0.13,0,0.0,0
209,10,51,2,4.08,1105873.61,-17144.16,-0.18,27857.29,0.92,0
209,11,54,3,5.88,1092565.76,-13307.84,-0.14,34695.8,1.14,0
209,12,78,24,44.44,1103982.6,11416.84,0.12,19037.68,0.63,1
210,1,19,2,11.76,111348.45,310.31,0.07,0,0.0,0
210,2,22,3,15.79,111760.54,412.08,0.09,13589.05,0.36,0
210,3,27,5,22.73,112919.66,1159.12,0.25,473648.78,12.47,1
210,4,32,5,18.52,112287.5,-632.16,-0.14,0,0.0,0
210,5,36,4,12.5,110973.56,-1313.94,-0.28,32808.05,0.86,0
210,6,41,5,13.89,110015.27,-958.29,-0.21,12137.24,0.32,0
210,7,44,3,7.32,109946.66,-68.61,-0.01,8494.11,0.22,0
210,8,54,10,22.73,109413.69,-532.97,-0.12,10725.59,0.28,0
210,9,58,4,7.41,107349.51,-2064.18,-0.45,31224.03,0.82,0
210,10,71,13,22.41,107830.33,480.82,0.1,0,0.0,0
210,11,85,14,19.72,106410.55,-1419.78,-0.31,0,0.0,0
210,12,95,10,11.76,104722.48,-1688.07,-0.36,36538.67,0.96,0
211,1,8,2,33.33,2148165.56,-98555.65,-0.42,0,0.0,1
211,2,9,1,12.5,2070889.65,-77275.92,-0.33,0,0.0,0
211,3,11,2,22.22,1954093.75,-116795.9,-0.49,43536.98,0.93,0
211,4,12,1,9.09,1876200.97,-77892.77,-0.33,700342.98,14.96,1
211,5,14,2,16.67,1810168.78,-66032.2,-0.28,60203.76,1.29,0
211,6,16,2,14.29,9872205.46,8062036.68,34.14,0,0.0,1
211,7,17,1,6.25,9769358.03,-102847.43,-0.44,25085.74,0.54,0
211,8,19,2,11.76,9708088.59,-61269.44,-0.26,13892.92,0.3,0
211,9,22,3,15.79,9640599.08,-67489.5,-0.29,10748.13,0.23,0
211,10,27,5,22.73,9564833.92,-75765.16,-0.32,0,0.0,0
211,11,33,6,22.22,9508354.26,-56479.66,-0.24,15156.56,0.32,0
211,12,36,3,9.09,9416619.26,-91735.0,-0.39,22287.54,0.48,0
212,1,7,0,0.0,861798.07,-3920.87,-0.04,0,0.0,0
212,2,7,0,0.0,811713.6,-50084.48,-0.55,29980.13,1.06,0
212,3,7,0,0.0,793271.98,-18441.61,-0.2,0,0.0,0
212,4,7,0,0.0,762390.48,-30881.5,-0.34,19019.55,0.67,0
212,5,7,0,0.0,734545.73,-27844.75,-0.3,35010.76,1.23,0
212,6,7,0,0.0,700201.68,-34344.05,-0.38,37691.55,1.33,0
212,7,7,0,0.0,674668.72,-25532.96,-0.28,0,0.0,0
212,8,7,0,0.0,668546.51,-6122.21,-0.07,42232.63,1.49,0
212,9,7,0,0.0,664167.68,-4378.83,-0.05,0,0.0,0
212,10,7,0,0.0,634396.12,-29771.56,-0.33,13475.14,0.47,0
212,11,7,0,0.0,605574.13,-28821.99,-0.31,20622.16,0.73,0
212,12,7,0,0.0,618417.12,12842.99,0.14,37301.82,1.31,0
213,1,10,1,11.11,814722.35,12474.46,0.18,0,0.0,0
213,2,11,1,10.0,808377.36,-6344.99,-0.09,1475.99,0.71,0
213,3,13,2,18.18,801141.68,-7235.68,-0.11,979.53,0.47,0
213,4,14,1,7.69,799974.01,-1167.67,-0.02,1616.86,0.78,0
213,5,15,1,7.14,805035.22,5061.21,0.07,3043.38,1.47,0
213,6,16,1,6.67,801606.63,-3428.59,-0.05,0,0.0,0
213,7,19,3,18.75,782446.72,-19159.91,-0.28,2205.53,1.07,0
213,8,22,3,15.79,763865.92,-18580.79,-0.27,545.61,0.26,0
213,9,23,1,4.55,764355.85,489.93,0.01,0,0.0,0
213,10,24,1,4.35,758510.47,-5845.38,-0.09,2785.23,1.35,0
213,11,25,1,4.17,742869.75,-15640.71,-0.23,2527.97,1.22,0
213,12,28,3,12.0,739759.53,-3110.22,-0.05,0,0.0,0
214,1,32,2,6.67,2548742.04,-49608.99,-0.18,26439.08,0.55,0
214,2,33,1,3.12,2517989.59,-30752.46,-0.11,0,0.0,0
214,3,34,1,3.03,2461388.25,-56601.34,-0.21,69685.17,1.44,0
214,4,34,0,0.0,8444734.09,5983345.84,21.82,0,0.0,1
214,5,36,2,5.88,8444229.34,-504.75,-0.0,0,0.0,0
214,6,38,2,5.56,8368198.3,-76031.04,-0.28,69777.21,1.45,0
214,7,39,1,2.63,8347154.2,-21044.1,-0.08,9741.29,0.2,0
214,8,40,1,2.56,8273569.28,-73584.92,-0.27,0,0.0,0
214,9,41,1,2.5,8264743.45,-8825.83,-0.03,0,0.0,0
214,10,43,2,4.88,8279619.59,14876.14,0.05,33479.46,0.69,0
214,11,45,2,4.65,8311226.17,31606.58,0.12,0,0.0,0
214,12,46,1,2.22,8302029.87,-9196.3,-0.03,36672.16,0.76,0
215,1,37,0,0.0,265488.44,-9502.96,-0.43,2794.96,0.33,0
215,2,37,0,0.0,267610.88,2122.44,0.1,0,0.0,0
215,3,37,0,0.0,265112.77,-2498.11,-0.11,12011.58,1.4,0
215,4,37,0,0.0,259478.55,-5634.22,-0.25,10036.62,1.17,0
215,5,37,0,0.0,253479.01,-5999.54,-0.27,3577.38,0.42,0
215,6,37,0,0.0,248894.66,-4584.36,-0.21,12777.37,1.49,0
215,7,37,0,0.0,253424.26,4529.6,0.2,4271.84,0.5,0
215,8,37,0,0.0,242783.74,-10640.51,-0.48,0,0.0,0
215,9,37,0,0.0,243060.05,276.31,0.01,104006.45,12.13,1
215,10,37,0,0.0,239033.66,-4026.39,-0.18,10882.75,1.27,0
215,11,37,0,0.0,233493.22,-5540.45,-0.25,0,0.0,0
215,12,37,0,0.0,231780.74,-1712.47,-0.08,8612.16,1.0,0
216,1,4,0,0.0,2711151.36,-29960.3,-0.23,0,0.0,0
216,2,4,0,0.0,12942982.21,10231830.84,77.16,10945.96,0.34,1
216,3,4,0,0.0,12956221.54,13239.33,0.1,29582.13,0.92,0
216,4,4,0,0.0,12943248.23,-12973.3,-0.1,0,0.0,0
216,5,4,0,0.0,12934980.39,-8267.84,-0.06,48037.29,1.5,0
216,6,4,0,0.0,12895491.9,-39488.49,-0.3,31917.15,0.99,0
216,7,4,0,0.0,12873678.61,-21813.29,-0.16,204029.75,6.36,1
216,8,4,0,0.0,12897267.4,23588.79,0.18,22092.27,0.69,0
216,9,4,0,0.0,12885828.47,-11438.93,-0.09,35404.72,1.1,0
216,10,4,0,0.0,12837397.6,-48430.87,-0.37,0,0.0,0
216,11,4,0,0.0,12794425.44,-42972.16,-0.32,37203.19,1.16,0
216,12,4,0,0.0,12773655.83,-20769.61,-0.16,11696.63,0.36,0
217,1,5,0,0.0,1781885.15,-58473.97,-0.29,16677.57,1.23,0
217,2,5,0,0.0,1738633.25,-43251.9,-0.21,10176.94,0.75,0
217,3,5,0,0.0,1645049.25,-93584.0,-0.46,14757.11,1.09,0
217,4,6,1,20.0,1636093.45,-8955.8,-0.04,3201.11,0.24,0
217,5,7,1,16.67,1532876.69,-103216.76,-0.51,8416.63,0.62,0
217,6,8,1,14.29,6558957.27,5026080.58,24.92,19558.73,1.44,1
217,7,8,0,0.0,6554159.31,-4797.97,-0.02,16632.3,1.22,0
217,8,9,1,12.5,6516793.52,-37365.79,-0.19,0,0.0,0
217,9,10,1,11.11,6480127.27,-36666.25,-0.18,7840.0,0.58,0
217,10,11,1,10.0,6411817.12,-68310.14,-0.34,14523.96,1.07,0
217,11,12,1,9.09,6358306.87,-53510.26,-0.27,0,0.0,0
217,12,12,0,0.0,6377788.54,19481.68,0.1,0,0.0,0
218,1,4,0,0.0,1438807.86,5628.41,0.05,16882.75,0.69,0
218,2,4,0,0.0,1404919.59,-33888.27,-0.31,36350.12,1.49,0
218,3,4,0,0.0,1372445.23,-32474.36,-0.3,23206.35,0.95,0
218,4,4,0,0.0,1379006.34,6561.1,0.06,17804.14,0.73,0
218,5,4,0,0.0,1363326.77,-15679.57,-0.14,16163.56,0.66,0
218,6,4,0,0.0,1349747.1,-13579.67,-0.13,0,0.0,0
218,7,4,0,0.0,1351113.52,1366.42,0.01,30357.78,1.24,0
218,8,4,0,0.0,1365369.38,14255.86,0.13,33159.4,1.36,0
218,9,4,0,0.0,1372373.74,7004.36,0.06,0,0.0,0
218,10,4,0,0.0,1361846.89,-10526.86,-0.1,32849.7,1.34,0
218,11,4,0,0.0,1319529.68,-42317.2,-0.39,25458.71,1.04,0
218,12,4,0,0.0,1281793.68,-37736.0,-0.35,17592.95,0.72,0
219,1,23,3,15.0,1586090.93,-2993.32,-0.02,41218.8,1.21,0
219,2,24,1,4.35,1573202.98,-12887.95,-0.09,50235.75,1.48,0
219,3,26,2,8.33,1528031.5,-45171.48,-0.32,0,0.0,0
219,4,30,4,15.38,1480428.75,-47602.75,-0.34,36684.36,1.08,0
219,5,33,3,10.0,1483795.62,3366.87,0.02,0,0.0,0
219,6,39,6,18.18,1452698.24,-31097.38,-0.22,24985.68,0.73,0
219,7,42,3,7.69,1412816.1,-39882.14,-0.28,0,0.0,0
219,8,47,5,11.9,1405848.35,-6967.75,-0.05,0,0.0,0
219,9,51,4,8.51,1388727.03,-17121.32,-0.12,50239.8,1.48,0
219,10,55,4,7.84,1402716.68,13989.65,0.1,0,0.0,0
219,11,57,2,3.64,1420785.36,18068.68,0.13,0,0.0,0
219,12,59,2,3.51,1439112.04,18326.68,0.13,478976.82,14.08,1
220,1,16,1,6.67,2477524.1,-3091.73,-0.03,36585.29,1.34,0
220,2,17,1,6.25,2410838.98,-66685.11,-0.57,8691.12,0.32,0
220,3,20,3,17.65,2409944.59,-894.39,-0.01,0,0.0,0
220,4,25,5,25.0,2369531.73,-40412.85,-0.34,8174.54,0.3,0
220,5,27,2,8.0,2354273.8,-15257.93,-0.13,39530.15,1.45,0
220,6,34,7,25.93,2291055.51,-63218.29,-0.54,0,0.0,1
220,7,41,7,20.59,2285206.97,-5848.54,-0.05,37751.63,1.38,0
220,8,45,4,9.76,2225010.55,-60196.42,-0.51,17308.0,0.63,0
220,9,51,6,13.33,2194361.8,-30648.75,-0.26,5916.56,0.22,0
220,10,60,9,17.65,2160457.1,-33904.71,-0.29,31293.49,1.15,0
220,11,73,13,21.67,2126752.19,-33704.91,-0.29,0,0.0,0
220,12,90,17,23.29,2123111.16,-3641.03,-0.03,27058.27,0.99,0
221,1,24,0,0.0,220738.06,-199.82,-0.02,0,0.0,0
221,2,24,0,0.0,215561.63,-5176.43,-0.4,0,0.0,0
221,3,25,1,4.17,215863.15,301.52,0.02,3435.46,0.64,0
221,4,40,15,60.0,209103.63,-6759.52,-0.53,0,0.0,1
221,5,41,1,2.5,205759.78,-3343.85,-0.26,6329.42,1.17,0
221,6,42,1,2.44,203248.1,-2511.67,-0.2,4539.68,0.84,0
221,7,43,1,2.38,199420.94,-3827.16,-0.3,5953.87,1.1,0
221,8,43,0,0.0,193682.52,-5738.42,-0.45,1376.92,0.25,0
221,9,43,0,0.0,1878969.4,1685286.88,131.49,7294.61,1.35,1
221,10,43,0,0.0,1881849.44,2880.04,0.22,4281.53,0.79,0
221,11,44,1,2.33,1883548.97,1699.53,0.13,2616.44,0.48,0
221,12,45,1,2.27,1879075.15,-4473.82,-0.35,2369.17,0.44,0
222,1,38,0,0.0,1860091.15,-37724.8,-0.27,0,0.0,0
222,2,39,1,2.63,1867512.52,7421.37,0.05,51052.01,1.32,0
222,3,40,1,2.56,1861484.3,-6028.23,-0.04,18368.79,0.48,0
222,4,41,1,2.5,1869537.86,8053.57,0.06,26332.91,0.68,0
222,5,42,1,2.44,1796848.7,-72689.16,-0.52,57597.81,1.49,0
222,6,43,1,2.38,1757234.83,-39613.87,-0.28,54673.88,1.42,0
222,7,44,1,2.33,1746672.3,-10562.53,-0.08,0,0.0,0
222,8,45,1,2.27,1728469.13,-18203.17,-0.13,0,0.0,0
222,9,46,1,2.22,1698968.99,-29500.13,-0.21,0,0.0,0
222,10,47,1,2.17,1693158.25,-5810.74,-0.04,0,0.0,0
222,11,48,1,2.13,1669881.05,-23277.2,-0.17,0,0.0,0
222,12,67,19,39.58,1670305.23,424.19,0.0,0,0.0,1
223,1,43,4,10.26,2888415.71,30207.03,0.2,0,0.0,0
223,2,47,4,9.3,2828474.14,-59941.56,-0.4,0,0.0,0
223,3,49,2,4.26,2783253.09,-45221.05,-0.3,18015.61,1.01,0
223,4,50,1,2.04,2785789.28,2536.19,0.02,0,0.0,0
223,5,53,3,6.0,2733762.11,-52027.17,-0.35,0,0.0,0
223,6,55,2,3.77,2686384.41,-47377.71,-0.32,0,0.0,0
223,7,57,2,3.64,2682353.52,-4030.89,-0.03,0,0.0,0
223,8,62,5,8.77,2647301.75,-35051.76,-0.23,18829.06,1.05,0
223,9,66,4,6.45,2569698.89,-77602.87,-0.52,3642.72,0.2,0
223,10,69,3,4.55,15286926.41,12717227.53,85.01,0,0.0,1
223,11,73,4,5.8,15287689.06,762.65,0.01,0,0.0,0
223,12,79,6,8.22,15242492.99,-45196.07,-0.3,6974.87,0.39,0
224,1,19,0,0.0,1655240.82,-19070.33,-0.14,11830.92,0.64,0
224,2,19,0,0.0,1590070.04,-65170.79,-0.48,0,0.0,0
224,3,19,0,0.0,1540830.63,-49239.41,-0.36,0,0.0,0
224,4,19,0,0.0,1482977.21,-57853.42,-0.42,0,0.0,0
224,5,19,0,0.0,1425784.25,-57192.96,-0.42,19808.17,1.07,0
224,6,19,0,0.0,1389904.43,-35879.82,-0.26,27782.13,1.5,0
224,7,19,0,0.0,1408333.31,18428.88,0.13,5667.39,0.31,0
224,8,19,0,0.0,1377814.87,-30518.44,-0.22,0,0.0,0
224,9,19,0,0.0,1394556.53,16741.66,0.12,19339.68,1.04,0
224,10,19,0,0.0,1406255.11,11698.58,0.09,0,0.0,0
224,11,19,0,0.0,1397108.26,-9146.84,-0.07,202618.14,10.92,1
224,12,19,0,0.0,1385351.19,-11757.07,-0.09,7172.7,0.39,0
225,1,26,1,4.0,874136.44,-1274.22,-0.05,5806.67,0.23,0
225,2,27,1,3.85,873476.93,-659.51,-0.02,0,0.0,0
225,3,28,1,3.7,872736.45,-740.48,-0.03,28583.81,1.11,0
225,4,29,1,3.57,874919.66,2183.21,0.08,22710.46,0.88,0
225,5,30,1,3.45,868173.77,-6745.89,-0.24,12931.48,0.5,0
225,6,32,2,6.67,872350.96,4177.18,0.15,0,0.0,0
225,7,33,1,3.12,860984.0,-11366.96,-0.41,133912.03,5.2,1
225,8,34,1,3.03,856440.88,-4543.12,-0.16,0,0.0,0
225,9,36,2,5.88,852067.56,-4373.32,-0.16,0,0.0,0
225,10,36,0,0.0,839823.61,-12243.96,-0.44,22352.39,0.87,0
225,11,37,1,2.78,830661.27,-9162.34,-0.33,16712.56,0.65,0
225,12,38,1,2.7,827334.02,-3327.24,-0.12,0,0.0,0
226,1,21,1,5.0,9614025.18,7815987.86,45.59,0,0.0,1
226,2,22,1,4.76,9561915.64,-52109.54,-0.3,0,0.0,0
226,3,23,1,4.55,9535254.76,-26660.89,-0.16,0,0.0,0
226,4,23,0,0.0,9528629.94,-6624.81,-0.04,0,0.0,0
226,5,25,2,8.7,9488100.03,-40529.91,-0.24,51755.87,5.13,1
226,6,26,1,4.0,9431571.83,-56528.2,-0.33,9188.16,0.91,0
226,7,28,2,7.69,9389258.1,-42313.72,-0.25,0,0.0,0
226,8,29,1,3.57,9334827.41,-54430.7,-0.32,0,0.0,0
226,9,30,1,3.45,9317529.33,-17298.08,-0.1,10965.57,1.09,0
226,10,31,1,3.33,9270047.83,-47481.49,-0.28,0,0.0,0
226,11,33,2,6.45,9183859.28,-86188.55,-0.5,11459.8,1.13,0
226,12,34,1,3.03,9139732.6,-44126.68,-0.26,11209.46,1.11,0
227,1,32,5,18.52,1453789.36,-60780.63,-0.36,10938.59,0.41,0
227,2,39,7,21.88,1432862.12,-20927.24,-0.12,17082.32,0.64,0
227,3,47,8,20.51,1431824.64,-1037.48,-0.01,10628.44,0.4,0
227,4,49,2,4.26,1389923.24,-41901.4,-0.25,25313.15,0.94,0
227,5,54,5,10.2,1359028.05,-30895.18,-0.18,6753.34,0.25,0
227,6,62,8,14.81,1372292.24,13264.19,0.08,26652.88,0.99,0
227,7,68,6,9.68,1383541.56,11249.31,0.07,36548.57,1.36,0
227,8,71,3,4.41,1375449.1,-8092.46,-0.05,0,0.0,0
227,9,83,12,16.9,1361028.36,-14420.74,-0.09,0,0.0,0
227,10,95,12,14.46,1351402.67,-9625.69,-0.06,9917.32,0.37,0
227,11,114,19,20.0,1296698.69,-54703.99,-0.33,258943.08,9.63,1
227,12,131,17,14.91,1298415.43,1716.74,0.01,24442.23,0.91,0
228,1,36,5,16.13,2281874.86,15910.41,0.21,0,0.0,0
228,2,41,5,13.89,2278790.45,-3084.41,-0.04,0,0.0,0
228,3,49,8,19.51,2274821.98,-3968.47,-0.05,0,0.0,0
228,4,56,7,14.29,2254359.35,-20462.63,-0.27,25655.83,0.77,0
228,5,64,8,14.29,2245923.32,-8436.03,-0.11,29117.65,0.87,0
228,6,69,5,7.81,2267138.96,21215.64,0.28,0,0.0,0
228,7,76,7,10.14,2259818.45,-7320.51,-0.1,33858.58,1.01,0
228,8,83,7,9.21,2238605.0,-21213.45,-0.28,45572.19,1.36,0
228,9,93,10,12.05,2249510.09,10905.09,0.14,0,0.0,0
228,10,110,17,18.28,2254956.06,5445.97,0.07,18838.12,0.56,0
228,11,127,17,15.45,2258880.92,3924.86,0.05,17604.19,0.53,0
228,12,156,29,22.83,2240749.69,-18131.23,-0.24,22029.2,0.66,0
229,1,21,1,5.0,781594.64,4051.5,0.05,18760.33,0.54,0
229,2,22,1,4.76,798082.36,16487.72,0.18,0,0.0,0
229,3,23,1,4.55,815609.86,17527.5,0.19,0,0.0,0
229,4,36,13,56.52,834994.23,19384.37,0.22,0,0.0,1
229,5,37,1,2.78,835890.64,896.41,0.01,0,0.0,0
229,6,38,1,2.7,791553.32,-44337.32,-0.49,0,0.0,0
229,7,38,0,0.0,792238.07,684.75,0.01,36186.53,1.04,0
229,8,39,1,2.63,783092.99,-9145.09,-0.1,7669.24,0.22,0
229,9,40,1,2.56,762576.88,-20516.11,-0.23,0,0.0,0
229,10,41,1,2.5,730729.45,-31847.44,-0.35,37526.25,1.08,0
229,11,42,1,2.44,705367.67,-25361.78,-0.28,28737.89,0.83,0
229,12,43,1,2.38,670732.61,-34635.06,-0.39,0,0.0,0
230,1,40,1,2.56,2383105.94,-7575.97,-0.08,25320.51,1.3,0
230,2,41,1,2.5,2360420.69,-22685.26,-0.25,0,0.0,0
230,3,42,1,2.44,2376083.86,15663.17,0.17,0,0.0,0
230,4,73,31,73.81,2383122.8,7038.94,0.08,0,0.0,1
230,5,77,4,5.48,2353894.13,-29228.68,-0.32,19491.2,1.0,0
230,6,81,4,5.19,11415932.86,9062038.73,100.44,22449.03,1.15,1
230,7,82,1,1.23,11409647.14,-6285.71,-0.07,25290.79,1.3,0
230,8,85,3,3.66,11417668.3,8021.16,0.09,7362.62,0.38,0
230,9,87,2,2.35,11406912.6,-10755.7,-0.12,5374.9,0.28,0
230,10,89,2,2.3,11405458.78,-1453.82,-0.02,0,0.0,0
230,11,92,3,3.37,11396584.16,-8874.62,-0.1,16375.74,0.84,0
230,12,95,3,3.26,11367018.9,-29565.25,-0.33,0,0.0,0
231,1,42,6,16.67,2217276.72,5257.7,0.03,7334.97,0.38,0
231,2,48,6,14.29,2250972.99,33696.27,0.22,0,0.0,0
231,3,52,4,8.33,2199224.63,-51748.36,-0.34,28136.36,1.45,0
231,4,54,2,3.85,2182000.54,-17224.09,-0.11,0,0.0,0
231,5,61,7,12.96,2213057.97,31057.43,0.21,12490.3,0.64,0
231,6,63,2,3.28,2160255.98,-52801.99,-0.35,8499.16,0.44,0
231,7,66,3,4.76,2101791.02,-58464.96,-0.39,13581.49,0.7,0
231,8,73,7,10.61,2117022.86,15231.84,0.1,25401.43,1.31,0
231,9,85,12,16.44,10451764.65,8334741.78,55.43,27908.61,1.43,1
231,10,145,60,70.59,10432563.84,-19200.81,-0.13,16926.73,0.87,1
231,11,163,18,12.41,10392915.44,-39648.4,-0.26,28142.19,1.45,0
231,12,179,16,9.82,10412995.74,20080.3,0.13,24541.74,1.26,0
232,1,10,0,0.0,233472.71,-2128.27,-0.19,8151.58,0.92,0
232,2,10,0,0.0,230751.81,-2720.9,-0.24,9921.51,1.12,0
232,3,10,0,0.0,228672.59,-2079.22,-0.18,7130.78,0.8,0
232,4,10,0,0.0,229372.07,699.48,0.06,3339.95,0.38,0
232,5,10,0,0.0,230192.6,820.53,0.07,2815.82,0.32,0
